entry_id,source_form,current_db_msn_headword,proposed_msn_headword,part_of_speech,gloss_en,gloss_es,primer_overlap,review_priority,msn_use_status,risk_flags,orthography_basis,search_fallbacks_json,source_id,source_file,source_reference,source_confidence,speaker_validation_status,editorial_status,recommended_action
kw::huelti::1,huelti,huelti,welti,noun,sister,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel,"[""huelti"", ""uelti"", ""welti""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::huelti::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::huetzi::2,huetzi,huetzi,wetsi,verb,to fall.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel; z > s,"[""huetzi"", ""uetzi"", ""wetsi""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::huetzi::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::huetztoc::1,huetztoc,huetztoc,wetstok,adj,fallen.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel; z > s; hard c > k,"[""huetztoc"", ""uetztoc"", ""wetstok""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::huetztoc::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::hueyatl::3,hueyatl,hueyatl,weyatl,noun,river,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel,"[""hueyatl"", ""ueyatl"", ""weyatl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::hueyatl::sense-3,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::hueyi::3,hueyi,hueyi,weyi,adj,"big, great.",,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel,"[""hueyi"", ""ueyi"", ""weyi""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::hueyi::sense-3,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::hueyi-atl::2,hueyi atl,hueyi atl,weyi atl,noun,"sea, ocean",,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel,"[""hueyi atl"", ""ueyi atl"", ""weyi atl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::hueyi atl::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::hueyinana::1,hueyinana,hueyinana,weyinana,noun,grandmother.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel,"[""hueyinana"", ""ueyinana"", ""weyinana""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::hueyinana::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::hueyitata::1,hueyitata,hueyitata,weyitata,noun,grandfather.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel,"[""hueyitata"", ""ueyitata"", ""weyitata""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::hueyitata::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::huica::3,huica,huica,wika,verb,to sing.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel; hard c > k,"[""huica"", ""uica"", ""wika""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::huica::sense-3,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::huicatl::1,huicatl,huicatl,wikatl,noun,song.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel; hard c > k,"[""huicatl"", ""uicatl"", ""wikatl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::huicatl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::huihuiciquitic::1,huihuiciquitic,huihuiciquitic,wiwisikitik,adj,thin.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel; qu > k before front vowel; soft c > s; hard c > k,"[""huihuiciquitic"", ""uiuiciquitic"", ""wiwisikitik"", ""huihuisicitic""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::huihuiciquitic::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::huihuitic::1,huihuitic,huihuitic,wiwitik,adj,silly.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel; hard c > k,"[""huihuitic"", ""uiuitic"", ""wiwitik""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::huihuitic::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::huino::1,huino,huino,wino,noun,alcohol.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel,"[""huino"", ""uino"", ""wino""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::huino::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::huitztli::3,huitztli,huitztli,witstli,noun,thorn.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel; z > s,"[""huitztli"", ""uitztli"", ""witstli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::huitztli::sense-3,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::iahcol::1,iahcol,iahcol,iahkol,noun,"his, her, its shoulder.",,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""iahcol"", ""iacol"", ""iahkol"", ""iakol""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::iahcol::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::iahui::1,iahui,iahui,iawi,noun,"his, her, its aunt.",,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel,"[""iahui"", ""iaui"", ""iawi""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::iahui::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::iaxca::2,iaxca,iaxca,iaxka,pron,"of him, her, it.",,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""iaxca"", ""iaxka""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::iaxca::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ica::1,ica,ica,ika,adv,with,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""ica"", ""ika""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ica::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::icelti::1,icelti,icelti,iselti,adj,alone.,,no,P2_general_ehn_candidate,candidate_internal_use,,soft c > s,"[""icelti"", ""iselti""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::icelti::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::icha::1,icha,icha,icha,noun,"his, her, its home.",,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""icha"", ""ica""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::icha::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ichpocatl::1,ichpocatl,ichpocatl,ichpokatl,noun,young woman.,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""ichpocatl"", ""icpocatl"", ""ichpokatl"", ""icpokatl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ichpocatl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::icni::1,icni,icni,ikni,noun,brother,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""icni"", ""ikni""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::icni::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::icnotzi::1,icnotzi,icnotzi,iknotsi,noun,orphan.,,no,P2_general_ehn_candidate,candidate_internal_use,,z > s; hard c > k,"[""icnotzi"", ""iknotsi""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::icnotzi::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::icone::1,icone,icone,ikone,noun,third-person singular possessed form of conetl (his/her/its child),,no,P4_cleanup_not_for_authoring,needs_cleanup_or_special_review,inflected_or_reference_form,hard c > k,"[""icone"", ""ikone""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::icone::sense-1,0.95,Unreviewed,Imported_raw,Do not use in public MSN prose until the risk flag is resolved.
kw::iconehua::1,iconehua,iconehua,ikonewa,noun,plural of icone,,no,P4_cleanup_not_for_authoring,needs_cleanup_or_special_review,inflected_or_reference_form,hu> w before vowel; hard c > k,"[""iconehua"", ""iconeua"", ""ikonewa""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::iconehua::sense-1,0.95,Unreviewed,Imported_raw,Do not use in public MSN prose until the risk flag is resolved.
kw::ihnaloc::1,ihnaloc,ihnaloc,ihnalok,noun,morning,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""ihnaloc"", ""inaloc"", ""ihnalok"", ""inalok""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ihnaloc::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ihnalpa::1,ihnalpa,ihnalpa,ihnalpa,noun,morning.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""ihnalpa"", ""inalpa""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ihnalpa::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ihquino::1,ihquino,ihquino,ihkino,adv,thus.,,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel,"[""ihquino"", ""iquino"", ""ihkino"", ""ikino"", ""ihcino""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ihquino::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ihuaya::1,ihuaya,ihuaya,iwaya,pron,"with him, her, it.",,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel,"[""ihuaya"", ""iuaya"", ""iwaya""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ihuaya::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::iichpoca::1,iichpoca,iichpoca,iichpoka,noun,third-person singular possessed form of ichpocatl (his/her/its young woman).,,no,P4_cleanup_not_for_authoring,needs_cleanup_or_special_review,inflected_or_reference_form,hard c > k,"[""iichpoca"", ""iicpoca"", ""iichpoka"", ""iicpoka""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::iichpoca::sense-1,0.95,Unreviewed,Imported_raw,Do not use in public MSN prose until the risk flag is resolved.
kw::iicni::1,iicni,iicni,iikni,noun,"his, her, its brother.",,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""iicni"", ""iikni""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::iicni::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::iixtiyol::1,iixtiyol,iixtiyol,iixtiyol,noun,"his, her, its eye.",,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""iixtiyol""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::iixtiyol::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ilhuitl::3,ilhuitl,ilhuitl,ilwitl,noun,"fiesta, festival.",,yes,P1_primer_core_candidate,candidate_internal_use,,hu> w before vowel,"[""ilhuitl"", ""iluitl"", ""ilwitl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ilhuitl::sense-3,0.95,Unreviewed,Imported_raw,Review first; likely useful for initial MSN authoring.
kw::ilwikatl::1,ilwikatl,ilwikatl,ilwikatl,noun,sky,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""ilwikatl"", ""ilhuicatl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ilwikatl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ima::2,ima,ima,ima,noun,third-person singular possessed form of mayitl (his/her/its hand),,no,P4_cleanup_not_for_authoring,needs_cleanup_or_special_review,inflected_or_reference_form,identity,"[""ima""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ima::sense-2,0.95,Unreviewed,Imported_raw,Do not use in public MSN prose until the risk flag is resolved.
kw::imachcone::1,imachcone,imachcone,imachkone,noun,"nephew, niece",,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""imachcone"", ""imaccone"", ""imachkone"", ""imackone""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::imachcone::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::imohuanti::1,imohuanti,imohuanti,imowanti,pron,second person; you (plural),,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel,"[""imohuanti"", ""imouanti"", ""imowanti""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::imohuanti::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::inana::1,inana,inana,inana,noun,"his, her, its mother.",,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""inana""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::inana::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::inenepil::1,inenepil,inenepil,inenepil,noun,"his, her, its tongue.",,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""inenepil""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::inenepil::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ininhuanti::1,ininhuanti,ininhuanti,ininwanti,pron,third person; they,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel,"[""ininhuanti"", ""ininuanti"", ""ininwanti""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ininhuanti::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::intla::1,intla,intla,intla,conj,if,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""intla""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::intla::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ipan::3,ipan,ipan,ipan,prep,in.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""ipan""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ipan::sense-3,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ipohual::1,ipohual,ipohual,ipowal,noun,season,,yes,P1_primer_core_candidate,candidate_internal_use,,hu> w before vowel,"[""ipohual"", ""ipoual"", ""ipowal""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ipohual::sense-1,0.95,Unreviewed,Imported_raw,Review first; likely useful for initial MSN authoring.
kw::isocapa::1,isocapa,isocapa,isokapa,adj,fast.,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""isocapa"", ""isokapa""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::isocapa::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::istatl::3,istatl,istatl,istatl (“salt”),noun,alternative spelling of iztatl (“salt”),,no,P4_cleanup_not_for_authoring,needs_cleanup_or_special_review,alternative_spelling_gloss,gloss target: iztatl (“salt”); z > s,"[""istatl"", ""istatl (“salt”)""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::istatl::sense-3,0.95,Unreviewed,Imported_raw,Do not use in public MSN prose until the risk flag is resolved.
kw::itata::1,itata,itata,itata,noun,"his, her, its father.",,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""itata""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::itata::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::itelpoca::1,itelpoca,itelpoca,itelpoka,noun,third-person singular possessed form of telpocatl (his/her/its young man).,,no,P4_cleanup_not_for_authoring,needs_cleanup_or_special_review,inflected_or_reference_form,hard c > k,"[""itelpoca"", ""itelpoka""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::itelpoca::sense-1,0.95,Unreviewed,Imported_raw,Do not use in public MSN prose until the risk flag is resolved.
kw::itlapanca::1,itlapanca,itlapanca,itlapanka,noun,interest.,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""itlapanca"", ""itlapanka""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::itlapanca::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::itztoc::1,itztoc,itztoc,itstok,verb,to be.,,yes,P1_primer_core_candidate,candidate_internal_use,,z > s; hard c > k,"[""itztoc"", ""itstok""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::itztoc::sense-1,0.95,Unreviewed,Imported_raw,Review first; likely useful for initial MSN authoring.
kw::ixcafentic::1,ixcafentic,ixcafentic,ixkafentik,adj,"coffee color, brown.",,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""ixcafentic"", ""ixkafentik""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ixcafentic::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ixhui::2,ixhui,ixhui,ixwi,noun,grandson.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel,"[""ixhui"", ""ixui"", ""ixwi""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ixhui::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ixmatzahtic::1,ixmatzahtic,ixmatzahtic,ixmatsahtik,adj,pink.,,no,P2_general_ehn_candidate,candidate_internal_use,,z > s; hard c > k,"[""ixmatzahtic"", ""ixmatzatic"", ""ixmatsahtik"", ""ixmatsatik""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ixmatzahtic::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
